"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.94,"provisorisch"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.51,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.22,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",16.42,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.7,"provisorisch"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.53,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.84,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",167.98,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.33,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",182.63,"provisorisch"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.27,"provisorisch"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.89,"provisorisch"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.69,"provisorisch"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.87,"provisorisch"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.32,"provisorisch"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",143.43,"provisorisch"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.41,"provisorisch"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.09,"provisorisch"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.08,"provisorisch"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",208.55,"provisorisch"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.16,"provisorisch"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",278.86,"provisorisch"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.28,"provisorisch"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.19,"provisorisch"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",975.58,"provisorisch"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.17,"provisorisch"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.49,"provisorisch"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",184.92,"provisorisch"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",973.26,"provisorisch"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.42,"provisorisch"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.94,"provisorisch"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.87,"provisorisch"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",355.71,"provisorisch"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.08,"provisorisch"
"2023-06-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.32,"provisorisch"
"2023-06-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",975.23,"provisorisch"
"2023-06-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.66,"provisorisch"
"2023-06-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.46,"provisorisch"
"2023-06-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.97,"provisorisch"
"2023-06-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.27,"provisorisch"
"2023-06-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.73,"provisorisch"
"2023-06-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.76,"provisorisch"
"2023-06-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",357.45,"provisorisch"
"2023-06-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.2,"provisorisch"
"2023-06-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.15,"provisorisch"
"2023-06-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.13,"provisorisch"
"2023-06-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.67,"provisorisch"
"2023-06-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.39,"provisorisch"
"2023-06-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.02,"provisorisch"
"2023-06-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.85,"provisorisch"
"2023-06-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.44,"provisorisch"
"2023-06-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.31,"provisorisch"
"2023-06-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.04,"provisorisch"
"2023-06-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",316.31,"provisorisch"
"2023-06-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.46,"provisorisch"
"2023-06-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"provisorisch"
"2023-06-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"provisorisch"
"2023-06-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2023-06-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.75,"provisorisch"
"2023-06-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.08,"provisorisch"
"2023-06-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.94,"provisorisch"
"2023-06-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.08,"provisorisch"
"2023-06-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.55,"provisorisch"
"2023-06-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",280,"provisorisch"
"2023-06-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.03,"provisorisch"
"2023-06-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"provisorisch"
"2023-06-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"provisorisch"
"2023-06-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2023-06-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.56,"provisorisch"
"2023-06-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.64,"provisorisch"
"2023-06-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.69,"provisorisch"
"2023-06-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.5,"provisorisch"
"2023-06-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.81,"provisorisch"
"2023-06-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",261.09,"provisorisch"
"2023-06-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.59,"provisorisch"
"2023-06-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"provisorisch"
"2023-06-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"provisorisch"
"2023-06-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2023-06-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.28,"provisorisch"
"2023-06-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-06-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.84,"provisorisch"
"2023-06-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.87,"provisorisch"
"2023-06-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.76,"provisorisch"
"2023-06-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",3.38,"provisorisch"
"2023-06-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.89,"provisorisch"
"2023-06-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",256.4,"provisorisch"
"2023-06-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.15,"provisorisch"
"2023-06-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"provisorisch"
"2023-06-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"provisorisch"
"2023-06-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2023-06-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.47,"provisorisch"
"2023-06-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",5.1,"provisorisch"
"2023-06-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.94,"provisorisch"
"2023-06-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.35,"provisorisch"
"2023-06-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.78,"provisorisch"
"2023-06-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",203.72,"provisorisch"
"2023-06-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.4,"provisorisch"
"2023-06-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",91.79,"provisorisch"
"2023-06-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.82,"provisorisch"
"2023-06-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",NA,"provisorisch"
"2023-06-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"provisorisch"
"2023-06-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",NA,"provisorisch"
"2023-06-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",NA,"provisorisch"
"2023-06-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.39,"provisorisch"
"2023-06-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",166.65,"provisorisch"
"2023-06-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.47,"provisorisch"
"2023-06-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.9,"provisorisch"
"2023-07-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.69,"provisorisch"
"2023-07-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",79.7,"provisorisch"
"2023-07-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.29,"provisorisch"
"2023-07-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",191.19,"provisorisch"
"2023-07-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.53,"provisorisch"
"2023-07-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.72,"provisorisch"
"2023-07-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",174.1,"provisorisch"
"2023-07-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.72,"provisorisch"
"2023-07-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.56,"provisorisch"
"2023-07-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.6,"provisorisch"
"2023-07-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",65.28,"provisorisch"
"2023-07-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.4,"provisorisch"
"2023-07-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.54,"provisorisch"
"2023-07-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.19,"provisorisch"
"2023-07-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",67.53,"provisorisch"
"2023-07-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.14,"provisorisch"
"2023-07-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",181.9,"provisorisch"
"2023-07-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.91,"provisorisch"
"2023-07-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.18,"provisorisch"
"2023-07-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",131.85,"provisorisch"
"2023-07-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.54,"provisorisch"
"2023-07-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.33,"provisorisch"
"2023-07-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.06,"provisorisch"
"2023-07-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",75.32,"provisorisch"
"2023-07-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.25,"provisorisch"
"2023-07-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.03,"provisorisch"
"2023-07-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.6,"provisorisch"
"2023-07-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.59,"provisorisch"
"2023-07-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",282.4,"provisorisch"
"2023-07-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.96,"provisorisch"
"2023-07-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.78,"provisorisch"
"2023-07-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.98,"provisorisch"
"2023-07-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.15,"provisorisch"
"2023-07-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.41,"provisorisch"
"2023-07-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.7,"provisorisch"
"2023-07-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.89,"provisorisch"
"2023-07-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.37,"provisorisch"
"2023-07-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.41,"provisorisch"
"2023-07-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",271.78,"provisorisch"
"2023-07-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.21,"provisorisch"
"2023-07-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.62,"provisorisch"
"2023-07-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.13,"provisorisch"
"2023-07-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.77,"provisorisch"
"2023-07-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.33,"provisorisch"
"2023-07-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.13,"provisorisch"
"2023-07-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",5.7,"provisorisch"
"2023-07-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.51,"provisorisch"
"2023-07-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.59,"provisorisch"
"2023-07-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",19.48,"provisorisch"
"2023-07-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",232.6,"provisorisch"
"2023-07-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.1,"provisorisch"
"2023-07-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",124.69,"provisorisch"
"2023-07-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21,"provisorisch"
"2023-07-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",19.71,"provisorisch"
"2023-07-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",265.68,"provisorisch"
"2023-07-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.53,"provisorisch"
"2023-07-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.37,"provisorisch"
"2023-07-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.17,"provisorisch"
"2023-07-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",231.35,"provisorisch"
"2023-07-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.25,"provisorisch"
"2023-07-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.52,"provisorisch"
"2023-07-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.18,"provisorisch"
"2023-07-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",4.67,"provisorisch"
"2023-07-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.67,"provisorisch"
"2023-07-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",301.07,"provisorisch"
"2023-07-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.89,"provisorisch"
"2023-07-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.32,"provisorisch"
"2023-07-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.05,"provisorisch"
"2023-07-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.03,"provisorisch"
"2023-07-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.01,"provisorisch"
"2023-07-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.78,"provisorisch"
"2023-07-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.25,"provisorisch"
"2023-07-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.46,"provisorisch"
"2023-07-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.31,"provisorisch"
"2023-07-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",342.03,"provisorisch"
"2023-07-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.71,"provisorisch"
"2023-07-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.81,"provisorisch"
"2023-07-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.65,"provisorisch"
"2023-07-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.57,"provisorisch"
"2023-07-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.18,"provisorisch"
"2023-07-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.03,"provisorisch"
"2023-07-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.36,"provisorisch"
"2023-07-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.87,"provisorisch"
"2023-07-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.17,"provisorisch"
"2023-07-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",184.12,"provisorisch"
"2023-07-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.6,"provisorisch"
"2023-07-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",224.2,"provisorisch"
"2023-07-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.14,"provisorisch"
"2023-07-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.57,"provisorisch"
"2023-07-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",136.37,"provisorisch"
"2023-07-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.9,"provisorisch"
"2023-07-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.16,"provisorisch"
"2023-07-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.73,"provisorisch"
"2023-07-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",147.03,"provisorisch"
"2023-07-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.62,"provisorisch"
"2023-07-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.54,"provisorisch"
"2023-07-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",27.69,"provisorisch"
"2023-07-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.28,"provisorisch"
"2023-07-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",331.94,"provisorisch"
"2023-07-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",34.46,"provisorisch"
"2023-07-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",27.74,"provisorisch"
"2023-07-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2023-07-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.52,"provisorisch"
"2023-07-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",34.89,"provisorisch"
"2023-07-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",27.29,"provisorisch"
"2023-07-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.07,"provisorisch"
"2023-07-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.2,"provisorisch"
"2023-07-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",34.78,"provisorisch"
"2023-07-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",26.78,"provisorisch"
"2023-07-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",22.97,"provisorisch"
"2023-07-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.13,"provisorisch"
"2023-07-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",272.07,"provisorisch"
"2023-07-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.28,"provisorisch"
"2023-07-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",26.82,"provisorisch"
"2023-07-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",33.35,"provisorisch"
